stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url,location_type,parent_station,wheelchair_boarding
2.736,736,"Pl de la Llibertat",41.35372,2.075151,,0,,0
2.737,737,"Pl de la Llibertat",41.353789,2.07541,,0,,0
2.742,742,"Av de la Ribera - Pg Rocamora",41.484815,2.190839,,0,,0
2.743,743,"Bogatell - Pg Jaume I",41.482027,2.188942,,0,,0
2.744,744,"Felip II - Meridiana",41.421117,2.186077,,0,,0
2.747,747,"Av Catalunya - Sol",41.493747,2.182104,,0,,0
2.748,748,"Av de Cornellà - Pl Sardana",41.37277,2.084174,,0,,0
2.749,749,"Santa Rosalia - Castellbisbal",41.420754,2.14373,,0,,0
2.752,752,"Aiguablava - Pedrosa",41.448923,2.182143,,0,,0
2.753,753,"Aiguablava - La Fosca",41.448396,2.181763,,0,,0
2.754,754,"Pg Vall d'Hebron - L'Arrabassada",41.418623,2.139062,,0,,0
2.755,755,"Pg Valldaura - Guineueta",41.439437,2.165384,,0,,0
2.760,760,"Badal - Av Carrilet",41.366617,2.134608,,0,,0
2.761,761,"Av d'Esplugues - González Tablas",41.387484,2.106661,,0,,0
2.762,762,"Av d'Esplugues",41.389896,2.109146,,0,,0
2.763,763,"Av d'Esplugues - Av Pearson",41.39332,2.112004,,0,,0
2.764,764,"Bisbe Català - Pl de Pedralbes",41.396148,2.114438,,0,,0
2.765,765,"Pl Pius XII",41.387796,2.122168,,0,,0
2.766,766,"Diagonal - Pl Pius XII",41.387238,2.122615,,0,,0
2.768,768,"Grècia - Pl del Nen de la Rutlla",41.419113,2.171447,,0,,0
2.769,769,"Via Favència - Rambla Caçador",41.441477,2.167094,,0,,0
2.770,770,"Paral·lel - Margarit",41.374866,2.164506,,0,,0
2.772,772,"Doctor Pi i Molist - Pl Virrei Amat",41.430841,2.17462,,0,,0
2.773,773,"Doctor Pi i Molist - Orduña",41.433421,2.173055,,0,,0
2.774,774,"Gran Via - Vilamarí",41.377417,2.151919,,0,,0
2.776,776,"Sepúlveda - Av Mistral",41.375683,2.152409,,0,,0
2.777,777,"Av Roma - Tarragona",41.380472,2.143614,,0,,0
2.778,778,"Av Sant Ramon Nonat - Cardenal Reig",41.377434,2.116446,,0,,0
2.780,780,"Trafalgar - Bruc",41.389715,2.177001,,0,,0
2.783,783,"Sant Antoni Maria Claret - Lepant",41.408312,2.1704,,0,,0
2.784,784,"València - Lepant",41.403208,2.177417,,0,,0
2.787,787,"Escorial - Legalitat",41.407944,2.160791,,0,,0
2.788,788,"Pl Espanya - Paral·lel",41.374905,2.150598,,0,,0
2.789,789,"Pg de l'Exposició - Santa Madrona",41.370518,2.158591,,0,,0
2.791,791,"Ctra Nacional 152 - Pl Espanya",41.490737,2.184059,,0,,0
2.793,793,"Rambla del Carmel",41.42575,2.157562,,0,,0
2.795,795,"Gran Via - Llacuna",41.406343,2.191204,,0,,0
2.797,797,"Costa Pacheco - Font del Roure",41.428406,2.129634,,0,,0
2.800,800,"Natzaret - Cànoves",41.427013,2.135451,,0,,0
2.803,803,"Pg Verdum - Pl Jardins d'Alfàbia",41.436941,2.173484,,0,,0
2.804,804,"Via Júlia - Pl de la República",41.439271,2.175207,,0,,0
2.805,805,"Pg Valldaura - Font d'En Canyelles",41.439035,2.179162,,0,,0
2.806,806,"Mercat de la Guineueta",41.438791,2.170002,,0,,0
2.807,807,"Pg  Valldaura - Pg  de Verdum",41.438434,2.173495,,0,,0
2.808,808,"Via Júlia - Batllori",41.443578,2.178326,,0,,0
2.809,809,"Via Júlia - Font d'en Canyelles",41.440972,2.176739,,0,,0
2.810,810,"Via Júlia - Ptge Quintana",41.445,2.178941,,0,,0
2.813,813,"Via Favència - Almansa",41.444883,2.174626,,0,,0
2.814,814,"Villarroel - Buenos Aires",41.392053,2.147597,,0,,0
2.817,817,"Via Favència - Biblioteca Les Roquetes",41.445853,2.177482,,0,,0
2.818,818,"Pg Valldaura - Escultor Ordóñez",41.438895,2.179271,,0,,0
2.819,819,"Pg Verdum - Lorena",41.436965,2.173304,,0,,0
2.820,820,"Metro Maragall",41.424518,2.176125,,0,,0
2.821,821,"Riu Llobregat - Pl Antoni Martín i Sánchez",41.316954,2.084971,,0,,0
2.822,822,"Diagonal - Av de Sarrià",41.391332,2.14031,,0,,0
2.823,823,"Verge de Montserrat - Periodistes",41.421681,2.17412,,0,,0
2.824,824,"Alt de Pedrell - Aguilar",41.425645,2.168777,,0,,0
2.825,825,"Alt de Pedrell - Palautordera",41.426012,2.169578,,0,,0
2.826,826,"Arc de Sant Martí - Camil Oliveras",41.423724,2.171801,,0,,0
2.827,827,"Llull - Bilbao",41.401985,2.203556,,0,,0
2.828,828,"Guipúscoa - Bilbao",41.412351,2.192044,,0,,0
2.830,830,"Llull - Ciutat de Granada",41.398485,2.198913,,0,,0
2.831,831,"Collblanc - Rosich",41.37576,2.114648,,0,,0
2.835,835,"Pujades - Àlaba",41.39615,2.193287,,0,,0
2.838,838,"Pg Llorenç Serra - Av Francesc Macià",41.450458,2.205178,,0,,0
2.839,839,"Bruc - Provença",41.397189,2.165626,,0,,0
2.841,841,"Llúria - Mallorca",41.395576,2.165706,,0,,0
2.842,842,"Aribau - Mallorca",41.389687,2.15771,,0,,0
2.843,843,"Mercabarna",41.331174,2.115545,,0,,0
2.844,844,"Carrer número 6 - Carrer F",41.324991,2.118123,,0,,0
2.845,845,"Pg Mare de Déu del Coll - Ramon Rocafull",41.424836,2.152115,,0,,0
2.847,847,"Vallcarca",41.413293,2.144829,,0,,0
2.848,848,"Mare de Déu del Coll - Cartago",41.415551,2.146632,,0,,0
2.849,849,"Mare de Déu del Coll - Baixada de Sant Marià",41.417832,2.147739,,0,,0
2.850,850,"Mare de Déu del Coll - Santuari",41.420148,2.149116,,0,,0
2.851,851,"Mare de Déu del Coll - Santuari",41.420074,2.148918,,0,,0
2.852,852,"Mare de Déu del Coll - Baixada Solanell",41.417603,2.147553,,0,,0
2.853,853,"Mare de Déu del Coll - Pl Flandes",41.415437,2.146197,,0,,0
2.854,854,"Riera Blanca - Onze de Setembre",41.377321,2.121455,,0,,0
2.855,855,"Vallespir - Jardí de les Infantes",41.383907,2.13399,,0,,0
2.856,856,"Arizala - Av Madrid",41.376424,2.125104,,0,,0
2.857,857,"Rambla del Brasil - Miquel Àngel",41.377325,2.130095,,0,,0
2.858,858,"Carles III - Av Madrid",41.379788,2.128729,,0,,0
2.859,859,"Sant Antoni Maria Claret - Rambla Volart",41.415269,2.179668,,0,,0
2.861,861,"Pl Maragall - Navas de Tolosa",41.419794,2.181377,,0,,0
2.863,863,"Jaume Puigvert - José Millán González",41.416023,2.159963,,0,,0
2.864,864,"Doctor Ferran - Manuel Girona",41.390328,2.124042,,0,,0
2.865,865,"Doctor Ferran - Doctor August Pi i Sunyer",41.390477,2.123836,,0,,0
2.866,866,"Capità Arenas - Pg Manuel Girona",41.390835,2.125777,,0,,0
2.867,867,"Pg  Zona Franca - Mineria",41.362303,2.13764,,0,,0
2.868,868,"La Campana",41.367507,2.139298,,0,,0
2.871,871,"Mallorca - Meridiana",41.412524,2.187359,,0,,0
2.872,872,"Estació d'Autobusos Fabra i Puig",41.431628,2.183254,,0,,0
2.873,873,"Fabra i Puig - Neopàtria",41.430213,2.188359,,0,,0
2.874,874,"Fabra i Puig - Llenguadoc",41.430251,2.185483,,0,,0
2.875,875,"Escòcia",41.428619,2.179436,,0,,0
2.877,877,"Ctra de Ribes - Meridiana",41.449459,2.189744,,0,,0
2.878,878,"Av Rasos de Peguera - Meridiana",41.462148,2.179674,,0,,0
2.879,879,"Ctra C-17 Estació de Torre Baró",41.460726,2.181445,,0,,0
2.880,880,"Felip II - Palència",41.418413,2.189687,,0,,0
2.882,882,"Consell de Cent - Meridiana",41.406595,2.18651,,0,,0
2.883,883,"Meridiana - Pl de Mossèn Clapés",41.442337,2.186438,,0,,0
2.884,884,"Av Sivatte - Ctra Nacional 152",41.463874,2.180784,,0,,0
2.885,885,"Meridiana - Garbí",41.452107,2.188738,,0,,0
2.887,887,"Metro Maresme - Fòrum",41.412181,2.216685,,0,,0
2.888,888,"Gran Via - Maresme",41.417631,2.206185,,0,,0
2.889,889,"Gran Via - Maresme",41.418658,2.206966,,0,,0
2.893,893,"Av de la Fama - Tirso de Molina",41.350402,2.08324,,0,,0
2.894,894,"Pl Can Baró",41.416195,2.162288,,0,,0
2.895,895,"La Campana",41.368296,2.140017,,0,,0
2.897,897,"Pl Sanllehy",41.413941,2.160814,,0,,0
2.898,898,"Pl Catalana - Amílcar",41.421222,2.172909,,0,,0
2.899,899,"Guipúscoa - Biscaia",41.42683,2.211073,,0,,0
2.902,902,"Rubió i Ors - Pl Quatre Camins",41.355523,2.066788,,0,,0
2.903,903,"Rubió i Ors -  Camí Vell de Sant Boi",41.353117,2.069307,,0,,0
2.904,904,"Av Barcelona - Tambor del Bruc",41.367872,2.064254,,0,,0
2.905,905,"Ctra de Collblanc - Av Josep Molins",41.37621,2.105778,,0,,0
2.906,906,"Ctra de Collblanc - Av Tomàs Giménez",41.376147,2.10344,,0,,0
2.907,907,"Gran Via - Moianès",41.370232,2.142617,,0,,0
2.908,908,"Ctra de la Bordeta - Àliga",41.373185,2.143916,,0,,0
2.909,909,"Gavà - Ptge Solsona",41.371129,2.139994,,0,,0
2.910,910,"Providència - Alzina",41.406455,2.156613,,0,,0
2.911,911,"Biada - Torrent de l'Olla",41.404937,2.154317,,0,,0
2.912,912,"Pg Maragall - Els Quinze",41.42559,2.175371,,0,,0
2.913,913,"Indústria - Lepant",41.407479,2.171759,,0,,0
2.914,914,"Gran Via - Marina",41.39861,2.180649,,0,,0
2.915,915,"Vila Olímpica",41.388445,2.193668,,0,,0
2.916,916,"Av Granvia - Hospital Oncològic",41.345826,2.110728,,0,,0
2.917,917,"Av Granvia - Cotxeres TB",41.342627,2.106545,,0,,0
2.921,921,"Pl de Sarrià",41.399879,2.121379,,0,,0
2.922,922,"Ronda de Dalt - Ràfols",41.401583,2.114836,,0,,0
2.923,923,"Les Corts - Mejía Lequerica",41.381911,2.127255,,0,,0
2.925,925,"Mini Estadi - Palau Blaugrana",41.380834,2.119227,,0,,0
2.927,927,"Gran Via - Muntaner",41.384377,2.161685,,0,,0
2.928,928,"Diagonal - Muntaner",41.394302,2.150403,,0,,0
2.929,929,"Diagonal - Muntaner",41.394171,2.15052,,0,,0
2.930,930,"Còrsega - Aribau",41.392221,2.153531,,0,,0
2.931,931,"Via Augusta - Muntaner",41.399183,2.143539,,0,,0
2.932,932,"Trav de Gràcia - Muntaner",41.394956,2.147886,,0,,0
2.933,933,"Mitre - Balmes",41.404677,2.141067,,0,,0
2.934,934,"Mitre - Mandri",41.401131,2.136281,,0,,0
2.936,936,"Pg Sant Gervasi - Pl Bonanova",41.407118,2.13388,,0,,0
2.937,937,"Pg Sant Gervasi - Pl John F Kennedy",41.410035,2.135811,,0,,0
2.938,938,"Provença - Aribau",41.390302,2.155509,,0,,0
2.940,940,"Mitre - Av Sarrià",41.393021,2.131147,,0,,0
2.941,941,"Gran Via - Mandoni",41.369504,2.141953,,0,,0
2.942,942,"Secretari Coloma - Providència",41.410177,2.162296,,0,,0
2.943,943,"Pl Espanya - Av Reina Maria Cristina",41.374124,2.14957,,0,,0
2.945,945,"Poble Espanyol",41.369421,2.147,,0,,0
2.946,946,"Berenguer de Palou - Pont del Treball",41.423251,2.191799,,0,,0
2.947,947,"Berenguer de Palou - Pare Manyanet",41.427496,2.191686,,0,,0
2.949,949,"Indústria - Nàpols",41.404877,2.168282,,0,,0
2.954,954,"Pg  Joan de Borbó - Almirall Aixada",41.377649,2.188362,,0,,0
2.955,955,"Pg  Joan de Borbó",41.38003,2.187419,,0,,0
2.956,956,"Pg Joan de Borbó",41.379834,2.187255,,0,,0
2.957,957,"Pg Joan de Borbó - Almirall Aixada",41.377559,2.188155,,0,,0
2.959,959,"Pg Joan de Borbó - Judici",41.376099,2.188942,,0,,0
2.960,960,"Pg Joan de Borbó - Pl del Mar",41.374332,2.188567,,0,,0
2.962,962,"Metro Besòs",41.420481,2.207704,,0,,0
2.963,963,"Cantàbria - Andrade",41.418243,2.203552,,0,,0
2.965,965,"Pont del Treball - Santander",41.422093,2.197447,,0,,0
2.967,967,"Balmes - Jovellanos",41.430119,2.210319,,0,,0
2.968,968,"Balmes - Pereda",41.431327,2.207885,,0,,0
2.969,969,"Pg Enric Sanchís - Sant Adrià",41.435519,2.204847,,0,,0
2.970,970,"Pg Enric Sanchís - Santander",41.433497,2.205972,,0,,0
2.971,971,"Rambla Prim - Santander",41.425273,2.201282,,0,,0
2.972,972,"Pl Botticelli",41.433116,2.153152,,0,,0
2.973,973,"Artesania - Pl de la República",41.439606,2.174585,,0,,0
2.974,974,"Artesania - Góngora",41.441838,2.172807,,0,,0
2.977,977,"Via Barcino - Ausona",41.449846,2.192427,,0,,0
2.978,978,"Av Terra Nostra - Priorat",41.481873,2.167691,,0,,0
2.979,979,"Av Riera de Sant Cugat - Pere de Montcada",41.484568,2.178859,,0,,0
2.980,980,"Av Terra Nostra - CEIP Mitja Costa",41.482792,2.172908,,0,,0
2.981,981,"Av Terra Nostra - Llorer",41.482406,2.170493,,0,,0
2.983,983,"Av Terra Nostra - la Rosa",41.482321,2.170444,,0,,0
2.984,984,"Av Terra Nostra - Dàlia",41.482688,2.172705,,0,,0
2.985,985,"Av Riera de Sant Cugat - Huc de Montcada",41.48451,2.178948,,0,,0
2.986,986,"Quarters - Ctra Nacional 152",41.485109,2.183332,,0,,0
2.988,988,"Santaló - Trav de Gràcia",41.394838,2.146914,,0,,0
2.989,989,"Santaló - Mercat Galvany",41.396952,2.144214,,0,,0
2.990,990,"Numància - Parc Les Corts",41.386138,2.135869,,0,,0
2.991,991,"Les Corts - Numància",41.387311,2.135795,,0,,0
2.993,993,"Mandri - Artesa de Segre",41.402968,2.134025,,0,,0
2.994,994,"Mitre - Muntaner",41.40262,2.137557,,0,,0
2.995,995,"Pg Bonanova - Mandri",41.405342,2.131019,,0,,0
2.996,996,"Pg Bonanova - Mandri",41.405197,2.131001,,0,,0
2.997,997,"Mandri - Jardins Ca n'Altamira",41.404193,2.132682,,0,,0
2.998,998,"Santuari - Ceuta",41.420126,2.151357,,0,,0
2.999,999,"Santuari - La Murtra",41.419847,2.155033,,0,,0
2.1000,1000,"Santuari - La Murtra",41.419945,2.155085,,0,,0
2.1001,1001,"Santuari - l'Hortal",41.420235,2.151004,,0,,0
2.1002,1002,"Av de Vallcarca - Metro Penitents",41.418082,2.14092,,0,,0
2.1003,1003,"Pl Alfonso Comín - Pg  Vall d'Hebron",41.416211,2.138226,,0,,0
2.1004,1004,"Metro Paral·lel",41.375031,2.170619,,0,,0
2.1005,1005,"Pl Josep Maria Folch",41.376156,2.166602,,0,,0
2.1006,1006,"Ronda Sant Pau - Parlament",41.378352,2.163707,,0,,0
2.1007,1007,"Meridiana - Biscaia",41.417607,2.18675,,0,,0
2.1008,1008,"Pg Maragall - Trinxant",41.419027,2.180738,,0,,0
2.1009,1009,"Mallorca - Navas de Tolosa",41.413975,2.189273,,0,,0
2.1010,1010,"Olvan",41.429684,2.133275,,0,,0
2.1011,1011,"Pl del Nou",41.35325,2.141139,,0,,0
2.1017,1017,"Laureà Miró - Nord",41.378095,2.082201,,0,,0
2.1018,1018,"Av Can Corts - Ctra d'Esplugues",41.357494,2.068283,,0,,0
2.1020,1020,"Pg Vall d'Hebron - Natzaret",41.421576,2.140501,,0,,0
2.1021,1021,"Ardena - Ronda de Dalt",41.390617,2.107332,,0,,0
2.1022,1022,"Pg Calvell - Rambla del Poblenou",41.397033,2.205785,,0,,0
2.1023,1023,"Sant Adrià - Pg Enric Sanchís",41.436015,2.204051,,0,,0
2.1025,1025,"Ronda de Dalt - Moneders",41.389978,2.108094,,0,,0
2.1028,1028,"Pg Torras i Bages - Joan Torras",41.436982,2.191088,,0,,0
2.1030,1030,"Av Ferrer i Guàrdia - Av Montanyans",41.367321,2.145062,,0,,0
2.1033,1033,"Guipúscoa - Verneda",41.425066,2.208422,,0,,0
2.1034,1034,"Laureà Miró - Primer de Maig",41.376933,2.092166,,0,,0
2.1035,1035,"Via Favència - Molí",41.445946,2.180146,,0,,0
2.1036,1036,"Aribau - Laforja",41.397926,2.147323,,0,,0
2.1037,1037,"Pg Maragall - Manigua",41.421799,2.179568,,0,,0
2.1039,1039,"Via Laietana - Comtal",41.387063,2.174794,,0,,0
2.1040,1040,"Pl Urquinaona",41.388783,2.173322,,0,,0
2.1042,1042,"Riu Llobregat - Riu Cardener",41.317633,2.08342,,0,,0
2.1043,1043,"Av Remolar - Av Onze de setembre",41.319834,2.090315,,0,,0
2.1044,1044,"Av del Remolar - Pl de la Granja",41.318644,2.091294,,0,,0
2.1045,1045,"Pg  Zona Franca - Motors",41.352282,2.144507,,0,,0
2.1046,1046,"Pg  Zona Franca - Cisell",41.353751,2.143491,,0,,0
2.1047,1047,"Felip II - Ramon Albó",41.427261,2.177781,,0,,0
2.1048,1048,"Felip II - Pl Congrés",41.425721,2.179802,,0,,0
2.1051,1051,"Jerez - Pl de la Ciutadella",41.431347,2.155261,,0,,0
2.1052,1052,"Rambla Sant Just - Major",41.380882,2.075103,,0,,0
2.1053,1053,"Rambla Sant Just - Marquès de Monistrol",41.382967,2.074092,,0,,0
2.1054,1054,"Hereter - Av Indústria",41.382749,2.07144,,0,,0
2.1057,1057,"Constitució - Mossèn Amadeu Oller",41.369928,2.13775,,0,,0
2.1058,1058,"Viladomat - Manso",41.376481,2.16144,,0,,0
2.1059,1059,"Vilamarí - Av Mistral",41.375731,2.153416,,0,,0
2.1061,1061,"Paral·lel - Vila i Vilà",41.374858,2.167291,,0,,0
2.1062,1062,"Av Paral·lel - Lleida",41.374826,2.153056,,0,,0
2.1063,1063,"Av Paral·lel - Pl Espanya",41.374832,2.152229,,0,,0
2.1064,1064,"Av Paral·lel - Llançà",41.374833,2.152562,,0,,0
2.1065,1065,"Pl de la Font Castellana - Tenerife",41.415206,2.166346,,0,,0
2.1066,1066,"Mallorca - Pau Claris",41.395338,2.164454,,0,,0
2.1069,1069,"Metro Urquinaona",41.38902,2.172786,,0,,0
2.1070,1070,"Gran Via - Pau Claris",41.390143,2.169377,,0,,0
2.1071,1071,"Pl Urquinaona",41.389095,2.172533,,0,,0
2.1072,1072,"Mallorca - Padilla",41.40559,2.178124,,0,,0
2.1074,1074,"Ribes - Lepant",41.399547,2.184073,,0,,0
2.1075,1075,"Pl Universitat",41.38607,2.16397,,0,,0
2.1076,1076,"Pl Universitat - Pelai",41.385629,2.164493,,0,,0
2.1078,1078,"València - Pg de Gràcia",41.392346,2.162948,,0,,0
2.1079,1079,"Ronda Sant Pere - Pl Urquinaona",41.388581,2.171448,,0,,0
2.1080,1080,"Diagonal - Pau Claris",41.396737,2.160649,,0,,0
2.1081,1081,"Gran Via - Pau Claris",41.390295,2.169055,,0,,0
2.1082,1082,"Ronda Sant Pere - Pl de Catalunya",41.388275,2.170633,,0,,0
2.1086,1086,"Camèlies - Praga",41.413077,2.162952,,0,,0
2.1088,1088,"Casanova - París",41.391286,2.151078,,0,,0
2.1089,1089,"Rosselló - Bailèn",41.399765,2.165991,,0,,0
2.1090,1090,"Metro Maresme - Fòrum",41.412074,2.216952,,0,,0
2.1092,1092,"Guipúscoa - Rambla Prim",41.422866,2.205485,,0,,0
2.1095,1095,"Borbó - Pg Maragall",41.4264,2.175874,,0,,0
2.1098,1098,"Diagonal - Francesc Macià",41.393154,2.145855,,0,,0
2.1099,1099,"Josep Tarradellas - Comte Borrell",41.391524,2.144261,,0,,0
2.1101,1101,"Rambla de Sant Sebastià - Pl de la Vila",41.451151,2.208099,,0,,0
2.1102,1102,"Av Barcelona - Francesc Macià",41.366845,2.060569,,0,,0
2.1103,1103,"Pl Catalunya - Portal de l'Àngel",41.386592,2.171069,,0,,0
2.1104,1104,"Sardenya - Camèlies",41.413114,2.161533,,0,,0
2.1108,1108,"Av Marquès de l'Argentera - Pg Picasso",41.385091,2.185189,,0,,0
2.1109,1109,"Pallars - Pere IV",41.398714,2.194618,,0,,0
2.1113,1113,"Rambla Prim - Cristóbal de Moura",41.416465,2.2129,,0,,0
2.1116,1116,"Gran de Gràcia - Lesseps",41.406176,2.150079,,0,,0
2.1117,1117,"Gran de Gràcia - Pl Trilla",41.403474,2.152181,,0,,0
2.1119,1119,"Av República Argentina - Escipió",41.408629,2.147061,,0,,0
2.1120,1120,"Mitre - Berna",41.405622,2.146637,,0,,0
2.1122,1122,"Pl Lesseps - Riera de Vallcarca",41.406744,2.149511,,0,,0
2.1124,1124,"Ronda Universitat - Pl Universitat",41.386274,2.165311,,0,,0
2.1127,1127,"Pg  Lluís Companys - Arc de Triomf",41.39069,2.180252,,0,,0
2.1128,1128,"Pg  Lluís Companys - Jutjats",41.388838,2.182697,,0,,0
2.1129,1129,"Parc de la Ciutadella - Princesa",41.387804,2.183054,,0,,0
2.1130,1130,"Pg Picasso - Comerç",41.388363,2.182087,,0,,0
2.1131,1131,"Bac de Roda - Llull",41.405568,2.206712,,0,,0
2.1135,1135,"Pau Claris - Rosselló",41.396467,2.162074,,0,,0
2.1136,1136,"Pg de Gràcia - Mallorca",41.393522,2.163363,,0,,0
2.1137,1137,"Casanova - Mercat del Ninot",41.388597,2.154626,,0,,0
2.1138,1138,"Pg  de Sant Joan - València",41.398843,2.170462,,0,,0
2.1140,1140,"Padilla - Mallorca",41.405645,2.177352,,0,,0
2.1141,1141,"Av Gaudí",41.405772,2.174817,,0,,0
2.1143,1143,"Dos de Maig - Córsega",41.409817,2.178277,,0,,0
2.1144,1144,"Pg de Gràcia - Rosselló",41.395893,2.160116,,0,,0
2.1145,1145,"Pg Jaume I - Pl Lluís Companys",41.482075,2.188604,,0,,0
2.1146,1146,"Montbau",41.433033,2.141504,,0,,0
2.1147,1147,"Pg Vall d'Hebron - Poesia",41.430667,2.144754,,0,,0
2.1148,1148,"Pg Vall d'Hebron - Mundet",41.435426,2.147379,,0,,0
2.1150,1150,"Vayreda - Arquitectura",41.430385,2.140176,,0,,0
2.1153,1153,"Pl Catalunya",41.321642,2.093474,,0,,0
2.1155,1155,"Lleida - Ctra de l' Aviació",41.321557,2.093548,,0,,0
2.1156,1156,"Av del Parc - Bellaterra",41.358927,2.073605,,0,,0
2.1157,1157,"Av del Parc - Bonavista",41.359578,2.075877,,0,,0
2.1158,1158,"Pg Torras i Bages - Residència",41.439348,2.191109,,0,,0
2.1161,1161,"Pg Torras i Bages - Palomar",41.442298,2.190707,,0,,0
2.1163,1163,"Pg Picasso - Princesa",41.387133,2.183523,,0,,0
2.1164,1164,"Pla de Palau - Pl Pau Vila",41.38255,2.185005,,0,,0
2.1166,1166,"Meridiana - Estació d'Autobusos Fabra i Puig",41.430561,2.183016,,0,,0
2.1167,1167,"CAP Sant Andreu",41.433332,2.183621,,0,,0
2.1168,1168,"S'Agaró - Llosa",41.449237,2.187541,,0,,0
2.1171,1171,"Mina de la Ciutat - Pla de Fornells",41.447861,2.175191,,0,,0
2.1172,1172,"Via Favència - IES Guineueta",41.44345,2.172257,,0,,0
2.1173,1173,"Gran Via - Química",41.365862,2.137315,,0,,0
2.1174,1174,"Artesania - Antonio Machado",41.445167,2.17097,,0,,0
2.1176,1176,"Via Favència - Palamós",41.446496,2.184238,,0,,0
2.1178,1178,"Pont del Treball-Santander",41.422073,2.196494,,0,,0
2.1180,1180,"Rambla Prim - Cantàbria",41.424881,2.200925,,0,,0
2.1181,1181,"Rambla Prim - Guipúscoa",41.422359,2.204269,,0,,0
2.1185,1185,"Paral·lel - Av Mistral",41.375127,2.152734,,0,,0
2.1187,1187,"Camí de Sant Genís - Natzaret",41.428088,2.137191,,0,,0
2.1188,1188,"Natzaret - Av Jordà",41.427514,2.13684,,0,,0
2.1190,1190,"Bac de Roda - Gran Via",41.412493,2.197521,,0,,0
2.1191,1191,"Bilbao - Concili de Trento",41.411335,2.192025,,0,,0
2.1193,1193,"Jorge Manrique - Can Travi",41.431561,2.14949,,0,,0
2.1194,1194,"Badal - Constitució",41.368597,2.132776,,0,,0
2.1195,1195,"Vallcarca",41.413062,2.144236,,0,,0
2.1196,1196,"Isaac Newton - Lleó XIII",41.414895,2.135836,,0,,0
2.1197,1197,"Ctra d'Esplugues - Oliverar",41.366651,2.077829,,0,,0
2.1198,1198,"Av Sant Ildefons - Dàlia",41.362154,2.082364,,0,,0
2.1199,1199,"Av Sant Ildefons - Marfull",41.360524,2.081165,,0,,0
2.1200,1200,"Ctra d'Esplugues - La Miranda",41.361136,2.07278,,0,,0
2.1201,1201,"Ctra d'Esplugues - Pl del Sol",41.364401,2.075946,,0,,0
2.1202,1202,"Av de Sant Ildefons - Avet",41.365504,2.082789,,0,,0
2.1204,1204,"Pg  Santa Coloma - Pl de la Modernitat",41.446179,2.19345,,0,,0
2.1205,1205,"Pg  Santa Coloma - Tiana",41.448313,2.199544,,0,,0
2.1206,1206,"Riu Llobregat - Ronda del Sud",41.316126,2.09106,,0,,0
2.1207,1207,"Mallorca - Pg de Gràcia",41.393336,2.161799,,0,,0
2.1208,1208,"Pl Catalunya - Rambla Catalunya",41.387575,2.168831,,0,,0
2.1209,1209,"Gran Via - Balmes",41.387931,2.166431,,0,,0
2.1210,1210,"Pl Catalunya - Pg  de Gràcia",41.387757,2.169316,,0,,0
2.1211,1211,"Rambla Sant Just - Ctra Reial",41.379351,2.075892,,0,,0
2.1212,1212,"Rambla Sant Just - Catalunya",41.38034,2.075249,,0,,0
2.1213,1213,"Anselm Clavé - Av Catalunya",41.492142,2.183393,,0,,0
2.1214,1214,"Ramiro de Maeztu - Pl Sanllehy",41.413971,2.160694,,0,,0
2.1215,1215,"Ramiro de Maeztu - Miquel Sants Oliver",41.415147,2.158465,,0,,0
2.1216,1216,"Ctra del Carmel - Parc Güell",41.415707,2.155426,,0,,0
2.1217,1217,"Ctra del Carmel - Albert Llanas",41.416462,2.156469,,0,,0
2.1218,1218,"Ctra del Carmel - Pl Raimon Casellas",41.416835,2.158833,,0,,0
2.1219,1219,"Ctra del Carmel - Can Xirot",41.416974,2.156465,,0,,0
2.1220,1220,"Parc Güell",41.415506,2.155097,,0,,0
2.1221,1221,"Ctra del Carmel - Ramiro de Maeztu",41.415646,2.156804,,0,,0
2.1222,1222,"Ramiro de Maeztu - Av Pompeu Fabra",41.414884,2.158604,,0,,0
2.1223,1223,"Ramiro de Maeztu - C N Catalunya",41.415782,2.156793,,0,,0
2.1225,1225,"Sant Antoni Maria Claret - Nàpols",41.4049,2.165876,,0,,0
